1865,PVA,0
1866,QLTI,1
1867,RELL,1
1868,RF,1
1869,RGEN,1
1870,RGLD,1
1871,RGR,1
1872,RPM,1
1873,RT,1
1874,SBCF,1
1875,SEIC,1
1876,SENEB,1
1877,SIGI,1
1878,SIGM,1
1879,SIVB,1
1880,SKYW,1
1881,SPAN,1
1882,SPAR,1
1883,SPLS,1
1884,SSP,1
1885,SSY,1
1886,STKL,1
1887,SYMC,1
1888,TCCO,1
1889,TECD,1
1890,TEVA,1
1891,TEX,1
1892,TILE,1
1893,TRST,1
1894,TSRI,1
1895,UAM,1
1896,UBSI,1
1897,UFCS,1
1898,UFI,1
1899,UHS,1
1900,UNAM,1
1901,UNH,1
1902,USEG,1
1903,USLM,1
1904,VGGL,0
1905,VISI,1
1906,VMI,1
1907,WAFD,1
1908,WDFC,1
1909,WERN,1
1910,WEYS,1
1911,WOR,1
1912,WPP,0
1913,WPPGY,1
1914,WSFS,1
1915,WSM,1
1916,XCRA,1
1917,ZION,1
1918,ASRV,1
1919,AXGN,1
1920,CNBKA,1
1921,CSPI,1
1922,CSWC,1
1923,ENB,1
1924,EV,1
1925,EVI,1
1926,GLDC,0
1927,INDB,1
1928,ITIC,1
1929,NPBC,0
1930,PATK,1
1931,REXI,0
1932,TORM,1
1933,TRNS,1
1934,UMBF,1
1935,VLGEA,1
1936,WSCI,1
1937,ELRC,0
1938,GIGA,1
1939,LSBG,1
1940,OFG,1
1941,STC,1
1942,TMP,1
1943,LH,1
1944,MCS,1
1945,IRL,1
1946,NSEC,1
1947,ELSE,1
1948,TTI,1
1949,CDE,1
1950,BEAV,1
1951,VGZ,1
1952,XLNX,1
1953,NQM,0
1954,ACAT,1
1955,BHE,1
1956,RIO,1
1957,LAQ,1
1958,SGF,1
1959,PHF,1
1960,INT,1
1961,MXE,1
1962,EXPO,1
1963,DY,1
1964,ESE,1
1965,OA,1
1966,DDD,1
1967,CATY,1
1968,NQI,0
1969,ESV,1
1970,PFD,1
1971,AVNW,1
1972,NQP,1
1973,MLI,1
1974,NBR,1
1975,SONC,1
1976,DORM,1
1977,ATML,0
1978,NQS,0
1979,PICO,1
1980,PSB,1
1981,AZO,1
1982,IO,1
1983,REGN,1
1984,X,1
1985,PMCS,0
1986,XRAY,1
1987,GFI,1
1988,AXAS,1
1989,PRK,1
1990,HAE,1
1991,ISIS,0
1992,HBHC,1
1993,LCUT,1
1994,PNRA,1
1995,NQU,0
1996,RGS,1
1997,IDXX,1
1998,AES,1
1999,CRVL,1
2000,DV,1
2001,STFC,1
2002,DIN,1
2003,ALKS,1
2004,XL,1
2005,VRTX,1
2006,POPE,1
2007,MNRO,1
2008,PRGS,1
2009,JNP,1
2010,MTG,1
2011,HWAY,1
2012,ZBRA,1
2013,IPAR,1
2014,KEX,1
2015,EZPW,1
2016,MGIC,1
2017,PRA,1
2018,BOKF,1
2019,FIZZ,1
2020,BIIB,1
2021,KMPR,1
2022,TDS,1
2023,NIO,0
2024,BONT,1
2025,NR,1
2026,WM,1
2027,MTB,1
2028,NHI,1
2029,CVM,1
2030,NUM,1
2031,NUO,1
2032,NTX,1
2033,ISH,0
2034,ODFL,1
2035,RHP,1
2036,MSF,1
2037,TOT,1
2038,HNT,0
2039,APH,1
2040,ARCI,1
2041,WNC,1
2042,ATNI,1
2043,ARIS,1
2044,BSTC,1
2045,HMN,1
2046,CYBE,1
2047,ONTY,0
2048,VKQ,1
2049,DTF,1
2050,KIM,1
2051,DMF,1
2052,VICR,1
2053,WRLD,1
2054,SYNL,1
2055,JBSS,1
2056,OI,1
2057,AMSC,1
2058,QCOM,1
2059,TRR,1
2060,PRGO,1
2061,TTEK,1
2062,MYD,1
2063,PERF,1
2064,EEP,1
2065,NPF,0
2066,OFC,1
2067,MSFG,1
2068,AHPI,1
2069,SPNC,1
2070,GILD,1
2071,ABAX,1
2072,WFM,1
2073,SGL,0
2074,GBCI,1
2075,PDLI,1
2076,SMG,1
2077,M,1
2078,PFO,1
2079,ROP,1
2080,CMTL,1
2081,VGM,1
2082,AMOT,1
2083,BH,1
2084,CTWS,1
2085,DJCO,1
2086,DXLG,1
2087,ESCA,1
2088,FBP,1
2089,FCNCA,1
2090,FICO,1
2091,FLXS,1
2092,FRME,1
2093,FUND,1
2094,GVA,1
2095,HIFS,1
2096,HVT,1
2097,KEQU,1
2098,KOSS,1
2099,SCHL,1
2100,TINY,1
2101,MAYS,1
2102,MFRI,1
2103,MMSI,1
2104,MRTN,1
2105,MTRX,1
2106,NANO,1
2107,NTP,1
2108,SNPS,1
2109,VIVO,1
2110,CRT,1
2111,CVR,1
2112,ELY,1
2113,STAA,1
2114,AN,1
2115,BRO,1
2116,NEON,1
2117,PFIN,1
2118,QDEL,1
2119,RBPAA,1
2120,RENT,0
2121,SUBK,0
2122,THFF,1
2123,TNC,1
2124,TRMB,1
2125,TRMK,1
2126,JACK,1
2127,BTX,1
2128,HRT,1
2129,PPR,1
2130,JOE,1
2131,RHI,1
2132,TNH,1
2133,CHFC,1
2134,FCO,1
2135,MYC,1
2136,MYF,1
2137,MYN,1
2138,VOXX,1
2139,ACUR,1
2140,AMIC,0
2141,CEF,1
2142,CET,1
2143,CSS,1
2144,CUO,1
2145,CVA,1
2146,CVBF,1
2147,CVC,0
2148,DIOD,1
2149,DRAM,1
2150,DVN,1
2151,DXR,1
2152,EEI,1
2153,EGP,1
2154,EML,1
2155,ESP,1
2156,FRD,1
2157,GHM,1
2158,GPX,1
2159,GRC,1
2160,GV,1
2161,HCN,1
2162,HEI,1
2163,HFC,1
2164,HGR,0
2165,HOV,1
2166,ICAD,1
2167,IIIN,1
2168,IOT,1
2169,JOB,1
2170,KEG,0
2171,LDR,1
2172,LGL,1
2173,MIDD,1
2174,NBTB,1
2175,OLP,1
2176,OSUR,1
2177,RDI,1
2178,SBI,1
2179,SCL,1
2180,SCLN,1
2181,SGC,1
2182,SMTC,1
2183,STS,1
2184,STZ,1
2185,TISI,1
2186,TRC,1
2187,UG,1
2188,USM,1
2189,UTL,1
2190,VAL,1
2191,VII,1
2192,VIRC,1
2193,VSR,1
2194,WABC,1
2195,WEN,1
2196,WGA,1
2197,WRE,1
2198,DGSE,1
2199,FRED,1
2200,NXP,1
2201,SEV,1
2202,TWX,1
2203,USAK,1
2204,STEM,1
2205,CBK,1
2206,ICUI,1
2207,MHK,1
2208,NCS,1
2209,ASUR,1
2210,HFFC,0
2211,ICA,0
2212,KOPN,1
2213,MW,0
2214,AGCO,1
2215,MYI,1
2216,STBA,1
2217,SGMS,1
2218,OFIX,1
2219,RNST,1
2220,SMRT,1
2221,HQL,1
2222,BKE,1
2223,ARCB,1
2224,VTN,1
2225,ADAT,0
2226,MYJ,1
2227,BSX,1
2228,KSS,1
2229,MEOH,1
2230,ALU,0
2231,NXQ,1
2232,BLFS,1
2233,DWCH,1
2234,USPH,1
2235,STE,1
2236,FC,1
2237,VMO,1
2238,BBBY,1
2239,CACC,1
2240,DHI,1
2241,ESRX,1
2242,FINL,1
2243,FCF,1
2244,COLB,1
2245,COT,1
2246,LDF,1
2247,PX,1
2248,ABE,1
2249,NXC,1
2250,NXN,1
2251,DDC,1
2252,SBUX,1
2253,SPN,1
2254,CHN,1
2255,GCH,1
2256,JFC,1
2257,MMU,1
2258,WIRE,1
2259,OHI,1
2260,JEQ,1
2261,FCFS,1
2262,LAYN,1
2263,PRCP,1
2264,LTC,1
2265,CTO,1
2266,FUNC,1
2267,EQS,1
2268,CAKE,1
2269,ASGN,1
2270,LFUS,1
2271,BLX,1
2272,EFII,1
2273,ISLE,1
2274,NTN,1
2275,ISL,1
2276,KEM,1
2277,MOC,1
2278,MTX,1
2279,PQ,1
2280,PDCO,1
2281,RDN,1
2282,SFNC,1
2283,KAI,1
2284,BIOL,1
2285,TRXC,1
2286,NAVB,1
2287,LGND,1
2288,EZCH,0
2289,FBNC,1
2290,TECH,1
2291,GPK,1
2292,CGNT,1
2293,AAON,1
2294,BBOX,1
2295,CKH,1
2296,HMSY,1
2297,SM,1
2298,ULBI,1
2299,RRC,1
2300,IACI,0
2301,MNP,1
2302,ATTU,1
2303,EGY,1
2304,SPY,1
2305,DDR,1
2306,RCKY,1
2307,CREE,1
2308,PEBO,1
2309,CRY,1
2310,IEC,1
2311,UEIC,1
2312,CHK,1
2313,AGN,1
2314,TWMC,1
2315,AFAM,1
2316,CDR,1
2317,CECE,1
2318,CHCO,1
2319,CMN,1
2320,CRH,1
2321,CVU,1
2322,CCU,1
2323,CPSS,1
2324,BKN,1
2325,MS,1
2326,ELS,1
2327,NATH,1
2328,EDUC,1
2329,ESBK,1
2330,FFKT,1
2331,FNB,1
2332,STRS,1
2333,WETF,1
2334,LSTR,1
2335,SCON,1
2336,TATT,1
2337,RELV,1
2338,VICL,1
2339,DEST,1
2340,ETH,1
2341,PSUN,0
2342,SCVL,1
2343,ESMC,1
2344,ISIG,1
2345,JOEZ,0
2346,ALG,1
2347,MCHP,1
2348,INTU,1
2349,MAGS,1
2350,CHS,1
2351,LOJN,0
2352,MBVT,1
2353,MRVC,1
2354,MSON,1
2355,POWR,0
2356,ACE,0
2357,GBR,1
2358,GILT,1
2359,RPRX,1
2360,SYBT,1
2361,CHDN,1
2362,JAH,0
2363,RADA,1
2364,TARO,1
2365,AMRN,1
2366,FOSL,1
2367,GGP,1
2368,TCBK,1
2369,LBF,1
2370,ATR,1
2371,ORLY,1
2372,MSL,1
2373,RCL,1
2374,EVLV,1
2375,JBL,1
2376,ANIK,1
2377,NTZ,1
2378,AZN,1
2379,CTBI,1
2380,TWI,1
2381,GABC,1
2382,CWEI,1
2383,WTT,1
2384,AKR,1
2385,HR,1
2386,PERY,1
2387,RIG,1
2388,SKT,1
2389,ALL,1
2390,PZZA,1
2391,THRM,1
2392,BBSI,1
2393,LBY,1
2394,CYAN,1
2395,FLIR,1
2396,SANM,1
2397,WAYN,1
2398,NSYS,1
2399,SHLO,1
2400,YPF,1
2401,SGY,1
2402,CENT,1
2403,PPS,1
2404,FDEF,1
2405,CPT,1
2406,SHI,1
2407,AWF,1
2408,LBIX,1
2409,MCRI,1
2410,INOD,1
2411,EQR,1
2412,BWA,1
2413,OPY,1
2414,FLL,1
2415,BFS,1
2416,WINA,1
2417,OXGN,0
2418,PCM,1
2419,RAVE,1
2420,FTEK,1
2421,NTIC,1
2422,KOF,1
2423,ARRS,1
2424,CASH,1
2425,SQM,1
2426,OKS,1
2427,GMCR,0
2428,TLF,1
2429,BKS,1
2430,UTEK,1
2431,MOV,1
2432,IT,1
2433,QCRH,1
2434,SGA,1
2435,MAR,1
2436,DECK,1
2437,BYD,1
2438,ENI,0
2439,LXP,1
2440,ATVI,1
2441,NRIM,1
2442,RVSB,1
2443,FONR,1
2444,HWKN,1
2445,CBL,1
2446,NAII,1
2447,PRE,0
2448,REG,1
2449,FFIN,1
2450,PTEN,1
2451,MHO,1
2452,HHS,1
2453,INCY,1
2454,ITRI,1
2455,NYNY,1
2456,ROCK,1
2457,CRMT,1
2458,RMCF,1
2459,URBN,1
2460,CNTY,1
2461,UFPI,1
2462,NFX,1
2463,FWRD,1
2464,SCHN,1
2465,VIAV,1
2466,AF,1
2467,GRR,1
2468,WMAR,1
2469,NYCB,1
2470,BDC,1
2471,BFR,1
2472,WVFC,1
2473,PRKR,1
2474,SU,1
2475,UMH,1
2476,SUI,1
2477,SHOO,1
2478,EMN,1
2479,SPG,1
2480,TV,1
2481,RMT,1
2482,OKSB,1
2483,SPDC,0
2484,UFPT,1
2485,REFR,1
2486,MED,1
2487,NOK,1
2488,ITI,1
2489,CRVP,1
2490,HAIN,1
2491,PLT,1
2492,CACB,1
2493,CGI,1
2494,MAA,1
2495,MLNK,1
2496,RGCO,1
2497,SGMA,1
2498,DAKT,1
2499,NEOG,1
2500,STLY,1
2501,BPFH,1
2502,DSPG,1
2503,IFN,1
2504,MINI,1
2505,MLM,1
2506,PMD,1
2507,RYN,1
2508,SILC,1
2509,TSCO,1
2510,ALB,1
2511,BZH,1
2512,EMMS,1
2513,ARTX,1
2514,QLGC,0
2515,ACHC,1
2516,BCRX,1
2517,NMRX,1
2518,MAC,1
2519,ZEUS,1
2520,AVB,1
2521,NNBR,1
2522,CBR,1
2523,CPRT,1
2524,FLEX,1
2525,SCSC,1
2526,MPAA,1
2527,RVLT,1
2528,LARK,1
2529,GPIC,1
2530,AKS,1
2531,VRX,1
2532,LNG,1
2533,MCF,1
2534,CIVB,1
2535,VVUS,1
2536,EXP,1
2537,SMBC,1
2538,AEO,1
2539,ADC,1
2540,DYNT,1
2541,NKTR,1
2542,ITG,1
2543,TGA,1
2544,PULB,0
2545,DSCI,1
2546,ABCB,1
2547,SYPR,1
2548,APHB,1
2549,PENN,1
2550,SSD,1
2551,CUBA,1
2552,BYBK,1
2553,TGB,1
2554,ESS,1
2555,HIW,1
2556,IMAX,1
2557,LPT,1
2558,PNTR,1
2559,DOM,0
2560,FR,1
2561,FGP,1
2562,HMNF,1
2563,GBX,1
2564,PHII,1
2565,AIV,1
2566,FCH,1
2567,APF,1
2568,EOC,0
2569,GEO,1
2570,MLR,1
2571,ADTN,1
2572,MATW,1
2573,BTO,1
2574,AMED,1
2575,CLI,1
2576,PNBK,1
2577,DAR,1
2578,SIRI,1
2579,WVVI,1
2580,RS,1
2581,ARIA,1
2582,KEF,1
2583,DWSN,1
2584,MTSN,0
2585,NTT,1
2586,TESS,1
2587,HNP,1
2588,RELX,1
2589,RENX,1
2590,CETV,1
2591,PKX,1
2592,VCO,1
2593,O,1
2594,KGC,1
2595,SSYS,1
2596,KNX,1
2597,AZPN,1
2598,CARV,1
2599,TSEM,1
2600,BMO,1
2601,DDF,1
2602,DUC,1
2603,GDF,0
2604,HIO,1
2605,IIM,1
2606,IQI,1
2607,KEP,1
2608,KST,1
2609,MCA,1
2610,MFT,1
2611,MHY,0
2612,MIY,1
2613,MPA,1
2614,MQT,1
2615,MQY,1
2616,MSD,1
2617,MUA,1
2618,MVT,1
2619,NAZ,1
2620,NIM,1
2621,NMT,1
2622,NMY,1
2623,NNC,1
2624,NPM,0
2625,NPT,0
2626,NPV,1
2627,NTC,1
2628,NXR,1
2629,PMO,1
2630,RCS,1
2631,RFI,1
2632,SBW,1
2633,SPE,1
2634,TEI,1
2635,VBF,1
2636,VCV,1
2637,VPV,1
2638,CVTI,1
2639,BSAC,1
2640,LION,1
2641,MCO,1
2642,SIG,1
2643,SJM,1
2644,HDSN,1
2645,UHAL,1
2646,NWBI,1
2647,ROYL,0
2648,MCK,1
2649,COF,1
2650,TGS,1
2651,GHI,0
2652,VECO,1
2653,CDOR,1
2654,STM,1
2655,TEO,1
2656,CYD,1
2657,GGT,1
2658,SWC,1
2659,ESI,0
2660,IRS,1
2661,MIND,1
2662,MSN,1
2663,USAP,1
2664,APOL,1
2665,CIGI,1
2666,NSIT,1
2667,RCII,1
2668,SMIT,1
2669,PES,1
2670,TBI,1
2671,USNA,1
2672,BRKS,1
2673,IIF,1
2674,TDF,1
2675,STRT,1
2676,TRK,1
2677,ACIW,1
2678,DLTR,1
2679,NATI,1
2680,ASML,1
2681,GCV,1
2682,AOI,1
2683,ABC,1
2684,PCMI,1
2685,MBFI,1
2686,GFED,1
2687,IBKC,1
2688,YCB,0
2689,APU,1
2690,MDCA,1
2691,TAIT,1
2692,ANAD,0
2693,JXSB,1
2694,TRT,1
2695,CBZ,1
2696,AGU,1
2697,ISNS,1
2698,DRI,1
2699,CS,1
2700,NMR,1
2701,HLIT,1
2702,HDNG,1
2703,MITK,1
2704,CWCO,1
2705,FEIC,0
2706,RMD,1
2707,SBGI,1
2708,PAAS,1
2709,LECO,1
2710,FORD,1
2711,WAB,1
2712,GLOW,1
2713,DISH,1
2714,HA,1
2715,SSS,0
2716,NHTC,1
2717,SYX,1
2718,CAM,0
2719,FCX,1
2720,ICCC,1
2721,OBCI,1
2722,SUNE,0
2723,WSTG,1
2724,DSWL,1
2725,TK,1
2726,CIB,1
2727,GVP,1
2728,RNR,1
2729,DIT,1
2730,RWT,1
2731,CHNR,1
2732,DSCO,0
2733,ADMP,1
2734,AVX,1
2735,KFRC,1
2736,IART,1
2737,HPT,1
2738,AGM,1
2739,AGX,1
2740,BREW,1
2741,CHKE,1
2742,CLRO,1
2743,CMCT,1
2744,DLHC,1
2745,FLIC,1
2746,FRBK,1
2747,GG,1
2748,GNCMA,1
2749,GTIM,1
2750,GYRO,1
2751,HALL,1
2752,HMG,1
2753,INS,1
2754,INTG,1
2755,ISRL,1
2756,KCLI,0
2757,KELYB,1
2758,KOOL,1
2759,KTEC,1
2760,LWAY,1
2761,MARPS,1
2762,MDY,1
2763,METR,0
2764,MHE,1
2765,MLAB,1
2766,MNST,1
2767,MPET,1
2768,MZA,1
2769,NEN,1
2770,NHLD,1
2771,NOM,1
2772,NSAT,1
2773,OSBC,1
2774,PDEX,1
2775,PEBK,1
2776,PESI,1
2777,PHIIK,1
2778,PHX,1
2779,PNRG,1
2780,PWX,1
2781,QSII,1
2782,QUMU,1
2783,RAND,1
2784,RCMT,1
2785,REIS,1
2786,SIM,1
2787,STRL,1
2788,TAYD,1
2789,TOF,1
2790,TRIB,1
2791,UBCP,1
2792,UBSH,1
2793,UUU,1
2794,VALU,1
2795,VBIV,1
2796,VCF,1
2797,VFL,1
2798,VKI,1
2799,VMM,1
2800,VSEC,1
2801,WASH,1
2802,WSBC,1
2803,HW,1
2804,IVZ,1
2805,DNR,1
2806,AUBN,1
2807,ACGL,1
2808,SAP,1
2809,SMSI,1
2810,MD,1
2811,CLB,1
2812,CVO,1
2813,CRAY,1
2814,ERIE,1
2815,RE,1
2816,MYGN,1
2817,ELLO,1
2818,DO,1
2819,THG,1
2820,OGXI,1
2821,POOL,1
2822,RICK,1
2823,RY,1
2824,RNVA,1
2825,RSYS,1
2826,BAP,1
2827,CCF,1
2828,DVA,1
2829,BANR,1
2830,DST,1
2831,OPK,1
2832,HSIC,1
2833,MLSS,1
2834,BLDP,1
2835,SNDK,0
2836,SWM,1
2837,ASFI,1
2838,TLK,1
2839,LXK,1
2840,AEIS,1
2841,EL,1
2842,WAT,1
2843,FFIC,1
2844,IMH,1
2845,IVAC,1
2846,NTAP,1
2847,SAM,1
2848,PRXL,1
2849,E,1
2850,NWPX,1
2851,WSTL,1
2852,CTXS,1
2853,NUAN,1
2854,NVAX,1
2855,HIG,1
2856,MSM,1
2857,SGU,1
2858,ITT,1
2859,BDR,1
2860,IPXL,1
2861,ASTC,1
2862,RDEN,0
2863,CDTI,1
2864,EME,1
2865,ACNB,1
2866,CASS,1
2867,MLP,1
2868,BCO,1
2869,SCCO,1
2870,BYFC,1
2871,CAE,1
2872,RCI,1
2873,TTNP,1
2874,OTEX,1
2875,IDRA,1
2876,NICE,1
2877,IRM,1
2878,CALL,1
2879,OVBC,1
2880,LNDC,1
2881,IRIX,1
2882,ANDE,1
2883,ALXN,1
2884,CMCO,1
2885,CSGS,1
2886,GEF,1
2887,LPTH,1
2888,REV,1
2889,SPH,1
2890,SGRP,1
2891,CBD,1
2892,FOXA,1
2893,BBX,1
2894,HUBG,1
2895,CCJ,1
2896,PRGX,1
2897,CENX,1
2898,EWA,1
2899,EWC,1
2900,EWD,1
2901,EWG,1
2902,EWH,1
2903,EWI,1
2904,EWJ,1
2905,EWK,1
2906,EWL,1
2907,EWM,1
2908,EWN,1
2909,EWO,1
2910,EWP,1
2911,EWQ,1
2912,EWS,1
2913,EWU,1
2914,EWW,1
2915,PPHM,1
2916,VBFC,1
2917,BOSC,1
2918,KVHI,1
2919,OCC,1
2920,JCTCF,1
2921,OLED,1
2922,YHOO,1
2923,DF,1
2924,SASR,1
2925,STRM,1
2926,CRR,1
2927,PLCM,0
2928,SYKE,1
2929,TCX,1
2930,MDM,1
2931,JAKK,1
2932,BSF,1
2933,MIL,0
2934,TUP,1
2935,FCN,1
2936,DEO,1
2937,GSH,1
2938,BVN,1
2939,RCG,1
2940,PFBI,1
2941,NBIX,1
2942,TAXI,0
2943,ARTNA,1
2944,KIQ,1
2945,AEY,1
2946,BSRR,1
2947,BYLK,0
2948,CCNE,1
2949,CFCB,1
2950,CNOB,1
2951,CZNC,1
2952,EXAC,1
2953,IBOC,1
2954,IDSA,1
2955,IKNX,1
2956,PBHC,1
2957,PHMD,1
2958,PWOD,1
2959,WWD,1
2960,GROW,1
2961,AFFX,0
2962,FLML,1
2963,RUSHB,1
2964,FXEN,0
2965,TU,1
2966,CASI,1
2967,ARDM,1
2968,ANSS,1
2969,BVSN,1
2970,ELGX,1
2971,ETP,1
2972,GWR,1
2973,DCOM,1
2974,IMN,1
2975,SKM,1
2976,CHKP,1
2977,FDS,1
2978,PROV,1
2979,QGEN,1
2980,OCFC,1
2981,HEB,1
2982,FFG,1
2983,PEGA,1
2984,STRA,1
2985,WHLM,1
2986,GERN,1
2987,BSI,0
2988,SSRI,1
2989,TTEC,1
2990,LAMR,1
2991,ALR,1
2992,GES,1
2993,CSV,1
2994,BIOS,1
2995,WG,1
2996,ETFC,1
2997,TACT,1
2998,SRCL,1
2999,MVIS,1
3000,SNBC,1
3001,MMAC,1
3002,SGB,1
3003,TD,1
3004,SRCE,1
3005,NVEC,1
3006,FMS,1
3007,OCN,1
3008,ANF,1
3009,RSTI,1
3010,SPPI,1
3011,DRD,1
3012,HMY,1
3013,ATRS,1
3014,DVD,1
3015,NCI,1
3016,BJRI,1
3017,HIBB,1
3018,ARQL,1
3019,CHH,1
3020,PAG,1
3021,TGI,1
3022,NOV,1
3023,IM,1
3024,UNFI,1
3025,DAVE,1
3026,SEAC,1
3027,NVS,1
3028,COB,1
3029,EDGW,1
3030,INTL,1
3031,PDS,1
3032,PLUS,1
3033,VIP,1
3034,WLFC,1
3035,CIG,1
3036,DB,1
3037,ING,1
3038,PSO,1
3039,SID,1
3040,AWRE,1
3041,AXDX,1
3042,CWBC,1
3043,NUS,1
3044,STLD,1
3045,TISA,1
3046,CNI,1
3047,EMITF,1
3048,ESLT,1
3049,FORR,1
3050,GEL,1
3051,TESO,1
3052,VSAT,1
3053,SNAK,1
3054,HIHO,1
3055,NCR,1
3056,CALM,1
3057,DEL,1
3058,MWW,1
3059,LAD,1
3060,RIVR,0
3061,DGX,1
3062,LCI,1
3063,PCYO,1
3064,TENX,1
3065,VTNR,1
3066,YUMA,1
3067,DSS,1
3068,RDNT,1
3069,ARWR,1
3070,ESTE,1
3071,MGN,0
3072,ENSV,1
3073,SNHY,1
3074,EPM,1
3075,MDVN,0
3076,UNTY,1
3077,PVCT,0
3078,HNRG,1
3079,ELNK,1
3080,ELTK,1
3081,KMG,1
3082,SSB,1
3083,NSP,1
3084,KRC,1
3085,CERS,1
3086,MDSY,1
3087,CCBG,1
3088,CEA,1
3089,EPIQ,0
3090,KMX,1
3091,MTN,1
3092,VCEL,1
3093,CIEN,1
3094,GOGL,1
3095,PTX,1
3096,SLGN,1
3097,FCEL,1
3098,AMTD,1
3099,ABEV,1
3100,MXC,1
3101,EEFT,1
3102,EMKR,1
3103,RIC,1
3104,ISCA,1
3105,LFVN,1
3106,ROVI,0
3107,CLWT,1
3108,CRESY,1
3109,CTIC,1
3110,CBI,1
3111,LOGI,1
3112,GIFI,1
3113,FSBK,1
3114,TTWO,1
3115,PRPH,1
3116,CVLY,1
3117,ALV,1
3118,FBC,1
3119,GLF,1
3120,DPW,1
3121,VTR,1
3122,CGG,1
3123,CPSH,1
3124,DHIL,1
3125,ENG,1
3126,ESGR,1
3127,FCBC,1
3128,HAFC,1
3129,LRAD,1
3130,RMBS,1
3131,AMZN,1
3132,BGC,1
3133,WILC,1
3134,MTSL,1
3135,MHD,1
3136,ARE,1
3137,RFIL,1
3138,RYAAY,1
3139,SRPT,1
3140,RL,1
3141,MMS,1
3142,INTT,1
3143,NTL,1
3144,BXP,1
3145,GRIF,1
3146,SLP,1
3147,SRT,1
3148,PPBI,1
3149,FIX,1
3150,HLX,1
3151,HSKA,1
3152,EGHT,1
3153,OUTR,0
3154,CXW,1
3155,JLL,1
3156,OZRK,1
3157,RITT,0
3158,ZNH,1
3159,EDAP,1
3160,CRZO,1
3161,QADB,1
3162,MT,1
3163,ABIO,1
3164,HMNY,1
3165,PXD,1
3166,SYNT,1
3167,LKFN,1
3168,AEHR,1
3169,SLG,1
3170,ACAS,1
3171,PSMT,1
3172,YUM,1
3173,FARO,1
3174,IBA,1
3175,PLCE,1
3176,MHN,1
3177,BHB,1
3178,RDCM,1
3179,MFL,1
3180,NAT,1
3181,OSIS,1
3182,INVE,1
3183,CAC,1
3184,NLY,1
3185,TSM,1
3186,SRI,1
3187,NRCIB,1
3188,PTN,1
3189,CHRW,1
3190,IRET,1
3191,FORTY,1
3192,ORAN,1
3193,CHL,1
3194,DRQ,1
3195,FDP,1
3196,CWST,1
3197,GPI,1
3198,CSU,1
3199,LFL,1
3200,FE,1
3201,ECTE,0
3202,SAH,1
3203,CM,1
3204,CTHR,1
3205,MTD,1
3206,EPR,1
3207,PGNX,1
3208,AMG,1
3209,GEOS,1
3210,PLD,1
3211,RNWK,1
3212,BASI,1
3213,DEPO,1
3214,AMSG,1
3215,MPB,1
3216,AMCC,1
3217,AIII,1
3218,INGR,1
3219,POWI,1
3220,URI,1
3221,NYMX,1
3222,AI,1
3223,NICK,1
3224,AEE,1
3225,EVBS,1
3226,DENN,1
3227,RAS,1
3228,URRE,1
3229,TSBK,1
3230,ACY,1
3231,DIA,1
3232,WPC,1
3233,RMTI,1
3234,IESC,1
3235,BBCN,0
3236,CECO,1
3237,MRCY,1
3238,VRSN,1
3239,JST,0
3240,HFBC,1
3241,PWR,1
3242,SCS,1
3243,NUTR,1
3244,SBBX,1
3245,AMT,1
3246,MUC,1
3247,MUH,1
3248,PCCC,0
3249,NWFL,1
3250,SRDX,1
3251,BDMS,0
3252,SPNS,1
3253,WDR,1
3254,CIX,1
3255,RBA,1
3256,ANH,1
3257,MUJ,1
3258,WAC,1
3259,BRKL,1
3260,SHPG,1
3261,COLM,1
3262,DSU,1
3263,LVLT,1
3264,YZC,1
3265,CBAN,1
3266,OME,1
3267,RLH,1
3268,GAI,0
3269,MFA,1
3270,UVSP,1
3271,WTFC,1
3272,ARMH,0
3273,BRCM,0
3274,FNFG,0
3275,MANH,1
3276,CRAI,1
3277,LHO,1
3278,DHF,1
3279,ALTV,0
3280,AMKR,1
3281,MUS,1
3282,KFS,1
3283,CFFI,1
3284,DXPE,1
3285,HFWA,1
3286,FMX,1
3287,EVOL,1
3288,IOSP,1
3289,SBSI,1
3290,EQY,1
3291,FII,1
3292,ICLR,1
3293,PLX,1
3294,LLL,1
3295,WYY,1
3296,MCBC,1
3297,PDII,0
3298,AXTI,1
3299,VDSI,1
3300,HIX,1
3301,WCN,1
3302,BDE,1
3303,HCKT,1
3304,SOFO,1
3305,ASRVP,1
3306,ELP,1
3307,HZO,1
3308,SENEA,1
3309,UMPQ,1
3310,MSTR,1
3311,BEBE,1
3312,ULTI,1
3313,COBZ,1
3314,CTSH,1
3315,DOX,1
3316,GIL,1
3317,AWX,1
3318,DNI,1
3319,VVR,1
3320,HYF,0
3321,SRE,1
3322,WAVX,0
3323,CLS,1
3324,LMIA,1
3325,CSGP,1
3326,RSG,1
3327,SJR,1
3328,UCFC,1
3329,BELFB,1
3330,CFNL,1
3331,HTBK,1
3332,RBCAA,1
3333,LEU,1
3334,ELON,1
3335,EPD,1
3336,HHY,1
3337,DHY,1
3338,INUV,1
3339,AU,1
3340,CVG,1
3341,UBA,1
3342,CCI,1
3343,SAL,1
3344,IX,1
3345,EBAY,1
3346,IXYS,1
3347,NTWK,1
3348,BUSE,1
3349,GIB,1
3350,DDT,1
3351,TVC,1
3352,EVF,1
3353,FNHC,1
3354,PB,1
3355,TSU,1
3356,VIV,1
3357,LGF,1
